id	name_es	name_en	country_id
PR-40	Las Marias	Las Marias	PR
PR-41	Las Oiza	The Oíza	PR
PR-42	Luquillo	Luquillo	PR
PR-43	Manati	Manati	PR
PR-44	Maricao	Maricao	PR
PR-45	Maunabo	Maunabo	PR
PR-46	Mayaguez	Mayaguez	PR
PR-47	Moca	Moca	PR
PR-48	Morovis	Morovis	PR
PR-49	Naguabo	Naguabo	PR
PR-5	Anasco	Anasco	PR
PR-50	Naranjito	Naranjito	PR
PR-51	Orocovis	Orocovis	PR
PR-52	Patillas	Patillas	PR
PR-53	Penuelas	Penuelas	PR
PR-54	Ponce	Ponce	PR
PR-55	Quebradillas	Quebradillas	PR
PR-56	Rincon	Rincon	PR
PR-57	Rio Grande	Rio Grande	PR
PR-58	Sabana Linas	Sabana Linas	PR
PR-59	San German	San German	PR
PR-6	Arecibo	Arecibo	PR
PR-60	San Juan	San Juan	PR
PR-61	San Lorenzo	San Lorenzo	PR
PR-62	San Sebastian	Saint Sebastian	PR
PR-63	Santa Isabel	Saint Elizabeth	PR
PR-64	Toa Alta	Toa Alta	PR
PR-65	Toa Baja	Toa Baja	PR
PR-66	Trujillo Alto	Trujillo Alto	PR
PR-67	Utuado	Utuado	PR
PR-68	Vega Alta	Vega Alta	PR
PR-69	Vega Ues	Vega Ues	PR
PR-7	Arroyo	Arroyo	PR
PR-70	Villalba	Villalba	PR
PR-71	Yabucoa	Yabucoa	PR
PR-72	Yauco	Yauco	PR
PR-8	Barceloneta	Barceloneta	PR
PR-9	Barranquitas	Barranquitas	PR
PS-BTH	Belén	Bethlehem	PS
PS-DEB	Deir El Balah	Deir El Balah	PS
PS-GZA	Gaza	Gaza	PS
PS-HBN	Hebron	Hebron	PS
PS-JEM	Jerusalén	Jerusalem	PS
PS-JEN	Jenin	Jenin	PS
PS-JRH	Jericó Y Al Agwar	Jericho And Al Aghwar	PS
PS-KYS	Khan Yunis	Khan Yunis	PS
PS-NBS	Nablus	Nablus	PS
PS-NGZ	Norte De Gaza	North Gaza	PS
PS-QQA	Qalqilya	Qalqilya	PS
PS-RBH	Ramallah	Ramallah	PS
PS-RFH	Rafah	Rafah	PS
PS-SLT	Salfit	Salfit	PS
PS-TBS	Tubas	Tubas	PS
PS-TKM	Tulkarem	Tulkarm	PS
PT-01	Aveiro	Aveiro	PT
PT-02	Beja	Beja	PT
PT-03	Braga	Braga	PT
PT-04	Bragança	Bragança	PT
PT-05	Castelo Branco	Castelo Branco	PT
PT-06	Coimbra	Coimbra	PT
PT-07	Évora	Évora	PT
PT-08	Faro	Faro	PT
PT-09	Guarda	Guarda	PT
PT-10	Leiria	Leiria	PT
PT-11	Lisboa	Lisbon	PT
PT-12	Portalegre	Portalegre	PT
PT-13	Porto	Porto	PT
PT-14	Santarém	Santarém	PT
PT-15	Setúbal	Setúbal	PT
PT-16	Viana Do Castelo	Viana Do Castelo	PT
PT-17	Vila Real	Vila Real	PT
PT-18	Viseu	Viseu	PT
PT-20	Azores	Azores	PT
PT-30	Madeira	Madeira	PT
PW-002	Aimeliik	Aimeliik	PW
PW-004	Airai	Airai	PW
PW-010	Angaur	Angaur	PW
PW-050	Hatobohei	Hatobohei	PW
PW-100	Kayangel	Kayangel	PW
PW-150	Koror	Koror	PW
PW-212	Melekeok	Melekeok	PW
PW-214	Ngaraard	Ngaraard	PW
PW-218	Ngarchelong	Ngarchelong	PW
PW-222	Ngardmau	Ngardmau	PW
PW-224	Ngatpang	Ngatpang	PW
PW-226	Ngchesar	Ngchesar	PW
PW-227	Ngeremlengui	Ngeremlengui	PW
PW-228	Ngiwal	Ngiwal	PW
PW-350	Peleliu	Peleliu	PW
PW-370	Sonsoral	Sonsoral	PW
PY-1	Concepcion	Concepcion	PY
PY-10	Alto Parana	Alto Parana	PY
PY-11	Central	Central	PY
PY-12	Neembucu	Neembucu	PY
PY-13	Amambay	Amambay	PY
PY-14	Canindeyu	Canindeyu	PY
PY-15	Presidente Hayes	Presidente Hayes	PY
PY-16	Alto Paraguay	Alto Paraguay	PY
PY-2	San Pedro	San Pedro	PY
PY-3	Cordillera	Cordillera	PY
PY-4	Guaira	Guaira	PY
PY-5	Caaguazu	Caaguazu	PY
PY-6	Caazapa	Caazapa	PY
PY-7	Itapua	Itapua	PY
PY-8	Misiones	Misiones	PY
PY-9	Paraguari	Paraguari	PY
PY-ASU	Asuncion	Asuncion	PY
QA-DA	Doha	Doha	QA
QA-KH	Al Khor	Al Khor	QA
QA-MS	Norte	North	QA
QA-RA	Al Rayyan	Al Rayyan	QA
QA-SH	Shahhaniya	Shahhaniya	QA
QA-US	Umm Salal	Umm Salal	QA
QA-WA	Wakra	Wakra	QA
QA-ZA	Aldain	Aldain	QA
RE-RE	Réunion	Réunion	RE
RO-AB	Alba	Alba	RO
RO-AG	Arges	Arges	RO
RO-AR	Arad	Arad	RO
RO-B	Bucarest	Bucharest	RO
RO-BC	Bacau	Bacau	RO
RO-BH	Bihor	Bihor	RO
RO-BN	Bistrita	Bistrita	RO
RO-BR	Braila	Braila	RO
RO-BT	Botosani	Botosani	RO
RO-BV	Brasov	Brasov	RO
RO-BZ	Buzau	Buzau	RO
RO-CJ	Cluj	Cluj	RO
RO-CL	Calarasi	Calarasi	RO
RO-CS	Caras-Severin	Caras-Severin	RO
RO-CT	Constanza	Constant	RO
RO-CV	Covasna	Covasna	RO
RO-DB	Dambovita	Dambovita	RO
RO-DJ	Dolj	Dolj	RO
RO-GJ	Gorj	Gorj	RO
RO-GL	Galati	Galati	RO
RO-GR	Giurgiu	Giurgiu	RO
RO-HD	Hunedoara	Hunedoara	RO
RO-HR	Harghita	Harghita	RO
RO-IL	Ialomita	Ialomita	RO
RO-IS	Iasi	Iasi	RO
RO-MH	Mehedinti	Mehedinti	RO
RO-MM	Maramures	Maramures	RO
RO-MS	Mures	Mures	RO
RO-NT	Neamt	Neamt	RO
RO-OT	Olt	Olt	RO
RO-PH	Prahova	Prahova	RO
RO-SB	Sibiu	Sibiu	RO
RO-SJ	Salaj	Salaj	RO
RO-SM	Satu Mare	Satu Mare	RO
RO-SV	Suceava	Suceava	RO
RO-TL	Tulcea	Tulcea	RO
RO-TM	Timis	Timis	RO
RO-TR	Teleorman	Teleorman	RO
RO-VL	Valcea	Valcea	RO
RO-VN	Vrancea	Vrancea	RO
RO-VS	Vaslui	Vaslui	RO
RS-00	Belgrado	White City	RS
RS-01	Severnobački	Severnobački	RS
RS-02	Srednjebanatski	Srednjebanatski	RS
RS-03	Severnobanatski	Severnobanatski	RS
RS-04	Južnobanatski	Južnobanatski	RS
RS-05	Zapadnobački	Zapadnobački	RS
RS-06	Južnobački	Južnobački	RS
RS-07	Sremski	Sremski	RS
RS-08	Mačvanski	Mačvanski	RS
RS-09	Kolubarski	Kolubarski	RS
RS-10	Podunavski	Podunavski	RS
RS-11	Braničevski	Braničevski	RS
RS-12	Sumadijski	Šumadijski	RS
RS-13	Pomoravski	Pomoravski	RS
RS-14	Borski	Borski	RS
RS-15	Zaječarski	Zaječarski	RS
RS-16	Zlatibor	Zlatibor	RS
RS-17	Moravički	Moravički	RS
RS-18	Raska	Raska	RS
RS-19	Rasinski	Rasinski	RS
RS-20	Nišavski	Nišavski	RS
RS-21	Toplički	Toplički	RS
RS-22	Pirot	Pirot	RS
RS-23	Jablanica	Jablanica	RS
RS-24	Pcinjski	Pčinjski	RS
RS-25	Kosovo	Kosovo	RS
RS-26	Pec	Pec	RS
RS-27	Prizren	Prizren	RS
RS-28	Mitrovica	Kosovska Mitrovica	RS
RS-29	Pomoravski	Kosovska Pomoravski	RS
RU-AD	Región De Amur	Amurskaya Oblast	RU
RU-AL	Región De Arkhangelsk	Arhangelsk Region	RU
RU-ALT	Región De Astracán	Astrakhan Region	RU
RU-AMU	Región De Belgorod	Belgorod Region	RU
RU-ARK	Región De Bryansk	Bryansk Region	RU
RU-AST	Región De Chelyabinsk	Chelyabinsk Region	RU
RU-BA	La Región De Irkutsk	Irkutsk Region	RU
RU-BEL	Región De Ivanovo	Ivanovo Region	RU
RU-BRY	Región De Kemerovo	Kemerovo Region	RU
RU-BU	Región De Kaliningrado	Kaliningrad Region	RU
RU-CE	Región De Kurgan	Kurgan Region	RU
RU-CHE	Región De Kirov	Kirov Region	RU
RU-CHU	La Región De Kaluga	Kaluga Region	RU
RU-CU	Región De Kostroma	Kostroma Region	RU
RU-DA	Región De Kursk	Kursk Region	RU
RU-IN	Región De Leningrado	Leningrad Region	RU
RU-IRK	Región De Lipetsk	Lipetsk Region	RU
RU-IVA	Región De Magadan	Magadan Region	RU
RU-KAM	Región De Moscú	Moscow Region	RU
RU-KB	Región De Murmansk	Murmansk Region	RU
RU-KC	Región De Novgorod	Novgorod Region	RU
RU-KDA	Región De Nizhny Novgorod	Nizhny Novgorod Region	RU
RU-KEM	Región De Novosibirsk	Novosibirsk Region	RU
RU-KGD	Región De Omsk	Omsk Region	RU
RU-KGN	Región De Orenburg	Orenburg Region	RU
RU-KHA	Región De Orel	Oryol Region	RU
RU-KHM	Región De Penza	Penza Region	RU
RU-KIR	Región De Pskov	Pskov Region	RU
RU-KK	Región De Rostov	Rostov Region	RU
RU-KL	Región De Riazán	Ryazan Oblast	RU
RU-KLU	Sakhalín	Sakhalin Region	RU
RU-KO	Región De Samara	Samara Region	RU
RU-KOS	Región De Saratov	Saratov Region	RU
RU-KR	Región De Smolensk	Smolensk Region	RU
RU-KRS	Región De Sverdlovsk	Sverdlovsk Region	RU
RU-KYA	Región De Tambov	Tambov Region	RU
RU-LEN	Región De Tomsk	Tomsk Region	RU
RU-LIP	Región De Tula	Tula Region	RU
RU-MAG	Región De Tver	Tver Region	RU
RU-ME	Región De Tyumen	Tyumen Region	RU
RU-MO	Región De Ulyanovsk	Ulyanovsk Region	RU
RU-MOS	Región De Volgogrado	Volgograd Region	RU
RU-MOW	Región De Vladimir	Vladimir Region	RU
RU-MUR	Región De Vologda	Vologda Region	RU
RU-NEN	Región De Voronezh	Voronezh Region	RU
RU-NGR	La Región De Yaroslavl	Yaroslavskaya Oblast	RU
RU-NIZ	Adygea	Adygea	RU
RU-NVS	Bashrkortostn	Bashkortostan	RU
RU-OMS	Buriatia	Buryatia	RU
RU-ORE	Daguestán	Dagestan	RU
RU-ORL	Ingushetia	Ingushetia	RU
RU-PER	Kabardino-Balkaria	Kabardino-Balkaria	RU
RU-PNZ	Kalmukia	Kalmykia	RU
RU-PRI	Karachay-Cherkessia	Karachay-Cherkessia	RU
RU-PSK	Karelia	Karelia	RU
RU-ROS	Mari El	Mari El Republic	RU
RU-RYA	Mordovia	Mordovia	RU
RU-SA	República De Altai	Altai Republic	RU
RU-SAK	República De Komi	Komi Republic	RU
RU-SAM	Yakutia	Yakutia	RU
RU-SAR	Osetia Del Norte	North Ossetia	RU
RU-SE	Tatarstán	Tatarstan	RU
RU-SMO	Tyva	Tyva	RU
RU-SPE	Udmurtia	Udmurtia	RU
RU-STA	Jakasia	Khakassia	RU
RU-SVE	Chechnya	Chechnya	RU
RU-TA	Chuvashia	Chuvashia	RU
RU-TAM	Región De Altai	Altai Region	RU
RU-TOM	Territorio Trans-Baikal	Transbaikal Region	RU
RU-TUL	Kamchatka Krai	Kamchatka Krai	RU
RU-TVE	Región De Krasnodar	Krasnodar Region	RU
RU-TY	Territorio De Krasnoyarsk	Krasnoyarsk Region	RU
RU-TYU	Permanente	Perm	RU
RU-UD	Primor	Primorsky Krai	RU
RU-ULY	Stavropol	Stavropol Region	RU
RU-VGG	Khabarovsk Krai	Khabarovsk Region	RU
RU-VLA	Distrito Autónomo De Nenets	Nenets Autonomous Okrug	RU
RU-VLG	Khanty-Mansi Distrito Autónomo - Yugra	Khanty-Mansi Autonomous District - Yugra	RU
RU-VOR	Chukotka	Chukotka Autonomous Okrug	RU
RU-YAN	Distrito Autónomo De Yamalo-Nenets	Yamalo-Nenets Autonomous Okrug	RU
RU-YAR	San Petersburgo	St. Petersburg	RU
RU-YEV	Moscú	Moscow	RU
RU-ZAB	Territorio Trans-Baikal	Transbaikal Region	RU
RW-01	Kigali	Kigali	RW
RW-02	Oriental	Eastern	RW
RW-03	Del Norte	Northern	RW
RW-04	Occidental	Western	RW
RW-05	Del Sur	Southern	RW
SA-01	Riad	Riyadh	SA
SA-02	La Meca	Makkah	SA
SA-03	Medina	Medina	SA
SA-04	Oriente	Eastern	SA
SA-05	Qassim	Qassim	SA
SA-06	Hail	Hail	SA
SA-07	Tabuk	Tabuk	SA
SA-08	Septentrional	Northern Borders	SA
SA-09	Jazan	Jazan	SA
SA-10	Najran	Najran	SA
SA-11	Al-Baha	Al-Baha	SA
SA-12	Al-Jouf	Al-Jouf	SA
SA-14	Difícil	Difficult	SA
SB-CE	Central	Central	SB
SB-CH	Choiseul	Choiseul	SB
SB-CT	Honiara	Honiara	SB
SB-GU	Guadalcanal	Guadalcanal	SB
SB-IS	Isabel	Isabel	SB
SB-MK	Makira-Ulawa	Makira-Ulawa	SB
SB-ML	Malaita	Malaita	SB
SB-RB	Rennell Y Bellona	Rennell And Bellona	SB
SB-TE	Temotu	Temotu	SB
SB-WE	Occidental	Western	SB
SC-01	Anse Aux Pins	Anse Aux Pins	SC
SC-02	Anse Boileau	Anse Boileau	SC
SC-03	Anse Etoile	Anse Etoile	SC
SC-04	Anu Cabo	Anu Cape	SC
SC-05	Anse Royale	Anse Royale	SC
SC-06	Baie Lazare	Baie Lazare	SC
SC-07	Baie Sainte Anne	Baie Sainte Anne	SC
SC-08	Beau Vallon	Beau Vallon	SC
SC-09	Bel Air	Bel Air	SC
SC-10	Bel Ombre	Bel Ombre	SC
SC-11	Cascade	Cascade	SC
SC-12	Glacis	Glacis	SC
SC-13	Grand Anse Mahe	Grand Anse Mahe	SC
SC-14	Grand Anse Praslin	Grand Anse Praslin	SC
SC-15	Dique	The Dam	SC
SC-16	La Riviere Anglaise	La Rivière Anglaise	SC
SC-17	Mont Buxton	Mont Buxton	SC
SC-18	Mont Fleuri	Mont Fleuri	SC
SC-19	Plaisance	Plaisance	SC
SC-20	Pointe La Rue	Pointe La Rue	SC
SC-21	Port Glaud	Port Glaud	SC
SC-22	Saint Louis	Saint Louis	SC
SC-23	Takamaka	Takamaka	SC
SC-24	Les Mamelles	Les Mamelles	SC
SC-25	Roche Caiman	Roche Caiman	SC
SD-DC	Wasat Darfur Zalinjay	Wasat Darfur Zalinjay	SD
SD-DE	Sharq Darfur	Sharq Darfur	SD
SD-DN	Shamal Darfur	Shamal Darfur	SD
SD-DS	Janub Darfur	Janub Darfur	SD
SD-DW	Gharb Darfur	Gharb Darfur	SD
SD-GD	Gadarif	Al Qadarif	SD
SD-GK	Gharb Kurdufan	Gharb Kurdufan	SD
SD-GZ	Al Jazirah	Al Jazirah	SD
SD-KA	Kassala	Kassala	SD
SD-KH	Al Khartum	Al Khartum	SD
SD-KN	Shiamal Kurdufan	Shiamal Kurdufan	SD
SD-KS	Janub Kurdufan	Janub Kurdufan	SD
SD-NB	An Nil Al Azraq	An Nil Al Azraq	SD
SD-NO	Ash Shamaliyah	Ash Shamaliyah	SD
SD-NR	Nahr An Nil	Nahr An Nil	SD
SD-NW	An Nil Al Abyad	An Nil Al Abyad	SD
SD-RS	Al Bahr Al Ahmar	Al Bahr Al Ahmar	SD
SD-SI	Sinnar	Sinnar	SD
SE-AB	Estocolmo	Stockholm	SE
SE-AC	Västerbotten	Vasterbotten	SE
SE-BD	Norrbotten	Norrbotten	SE
SE-C	Uppsala	Uppsala	SE
SE-D	Södermanland	Sodermanland	SE
SE-E	Ostergotland	Ostergotland	SE
SE-F	Jönköping	Jonkoping	SE
SE-G	Kronoberg	Kronoberg	SE
SE-H	Kalmar	Kalmar	SE
SE-I	Gotland	Gotland	SE
SE-K	Blekinge	Blekinge	SE
SE-M	Skåne	Skåne	SE
SE-N	Halland	Halland	SE
SE-O	Västra Götaland	Västra Götaland	SE
SE-S	Varmland	Varmland	SE
SE-T	Orebro	Orebro	SE
SE-U	Västmanland	Västmanland	SE
SE-W	Dalarna	Dalarna	SE
SE-X	Gävleborg	Gavleborg	SE
SE-Y	Västernorrland	Västernorrland	SE
SE-Z	Jämtland	Jamtland	SE
SG-01	Singapur Central	Central Singapore	SG
SG-02	Noreste	North East	SG
SG-03	Noroeste	North West	SG
SG-04	Sureste	South East	SG
SG-05	Sur Oeste	South West	SG
SI-001	Ajdovščina	Ajdovščina	SI
SI-002	Beltinci	Beltinci	SI
SI-003	Bled	Bled	SI
SI-004	Bohinj	Bohinj	SI
SI-005	Arándano	Bilberry	SI
SI-006	Bovec	Bovec	SI
SI-007	Brda	Brda	SI
SI-008	Brezovica	Brezovica	SI
SI-009	Brežice	Brežice	SI
SI-010	Tisina	Tisina	SI
SI-011	Celje	Celje	SI
SI-012	Cerklje Na Gorenjskem	Cerklje Na Gorenjskem	SI
SI-013	Cerknica	Cerknica	SI
SI-014	Cerkno	Cerkno	SI
SI-015	Crensovci	Crensovci	SI
SI-016	Črna Na Koroškem	Črna Na Koroškem	SI
SI-017	Črnomelj	Črnomelj	SI
SI-018	Destrnik	Destrnik	SI
SI-019	Divača	Divača	SI
SI-020	Dobrepolje	Dobrepolje	SI
SI-021	Dobrova-Polhov Gradec	Dobrova-Polhov Gradec	SI
SI-022	Dol Pri Ljubljana	Dol Pri Ljubljana	SI
SI-023	Domžale	Domžale	SI
SI-024	Dornava	Dornava	SI
SI-025	Dravograd	Dravograd	SI
SI-026	Duplek	Duplek	SI
SI-027	Gorenja Vas-Poljane	Gorenja Vas-Poljane	SI
SI-028	Gorišnica	Gorišnica	SI
SI-029	Gornja Radgona	Gornja Radgona	SI
SI-030	Gornji Grad	Gornji Grad	SI
SI-031	Alta Petrovci	Upper Petrovci	SI
SI-032	Grosuplje	Grosuplje	SI
SI-033	Salovci	Salovci	SI
SI-034	Hrastnik	Hrastnik	SI
SI-035	Hrpelje-Kozina	Hrpelje-Kozina	SI
SI-036	Idrija	Idrija	SI
SI-037	Ig	Ig	SI
SI-038	Ilirska Bistrica	Ilirska Bistrica	SI
SI-039	Ivančna Gorica	Ivančna Gorica	SI
SI-040	Izola	Izola	SI
SI-041	Jesenice	Jesenice	SI
SI-042	Juršinci	Juršinci	SI
SI-043	Kamnik	Kamnik	SI
SI-044	Kanal	Kanal	SI
SI-045	Kidričevo	Kidričevo	SI
SI-046	Kobarid	Kobarid	SI
SI-047	Kobilje	Kobilje	SI
SI-048	Kočevje	Kočevje	SI
SI-049	Komen	Komen	SI
SI-050	Koper	Koper	SI
SI-051	Kozje	Kozje	SI
SI-052	Kranj	Kranj	SI
SI-053	Kranjska Gora	Kranjska Gora	SI
SI-054	Krško	Krško	SI
SI-055	Kungota	Kungota	SI
SI-056	Kuzma	Kuzma	SI
SI-057	Lasko	Lasko	SI
SI-058	Lenart	Lenart	SI
SI-059	Tienda	Lendava	SI
SI-060	Litija	Litija	SI
SI-061	Ljubljana	Ljubljana	SI
SI-062	Ljubno	Ljubno	SI
SI-063	Ljutomer	Ljutomer	SI
SI-064	Logatec	Logatec	SI
SI-065	Loka Valle	Loka Valley	SI
SI-066	Loški Potok	Loški Potok	SI
SI-067	Luce	Luce	SI
SI-068	Lukovica	Lukovica	SI
SI-069	Majšperk	Majšperk	SI
SI-070	Maribor	Maribor	SI
SI-071	Medvode	Medvode	SI
SI-072	Menges	Menges	SI
SI-073	Metlika	Metlika	SI
SI-074	Mezica	Mezica	SI
SI-075	Miren-Kostanjevica	Miren-Kostanjevica	SI
SI-076	Mislinja	Mislinja	SI
SI-077	Moravče	Moravče	SI
SI-078	Moravske Toplice	Moravske Toplice	SI
SI-079	Mozirje	Mozirje	SI
SI-080	Murska Sobota	Murska Sobota	SI
SI-081	Muta	Muta	SI
SI-082	Naklo	Naklo	SI
SI-083	Nazarje	Nazarje	SI
SI-084	Nova Gorica	Nova Gorica	SI
SI-085	Novo Mesto	Novo Mesto	SI
SI-086	Odranci	Odranci	SI
SI-087	Ormož	Ormož	SI
SI-088	Osilnica	Osilnica	SI
SI-089	Pesnica	Pesnica	SI
SI-090	Piran	Piran	SI
SI-091	Pivka	Pivka	SI
SI-092	Podčetrtek	Podčetrtek	SI
SI-093	Podvelka	Podvelka	SI
SI-094	Postojna	Postojna	SI
SI-095	Preddvor	Preddvor	SI
SI-096	Ptuj	Ptuj	SI
SI-097	Puconci	Puconci	SI
SI-098	Race-Fram	Race-Fram	SI
SI-099	Radeče	Radeče	SI
SI-100	Radenci	Radenci	SI
SI-101	Radlje Ob Dravi	Radlje Ob Dravi	SI
SI-102	Radovljica	Radovljica	SI
SI-103	Ravne	Ravne	SI
SI-104	Ribnica	Ribnica	SI
SI-105	Rogašovci	Rogašovci	SI
SI-106	Rogaska Slatina	Rogaska Slatina	SI
SI-107	Rogatec	Rogatec	SI
SI-108	Ruse	Ruse	SI
SI-109	Semič	Semič	SI
SI-110	Sevnica	Sevnica	SI
SI-111	Sežana	Sežana	SI
SI-112	Slovenj Gradec	Slovenj Gradec	SI
SI-113	Eslovenia Bistrica	Slovenian Bistrica	SI
SI-114	Esloveno Konjice	Slovenian Konjice	SI
SI-115	Starše	Starše	SI
SI-116	Sveti Jurij	Sveti Jurij	SI
SI-117	Sencur	Sencur	SI
SI-118	Šentilj	Šentilj	SI
SI-119	Sentjernej	Sentjernej	SI
SI-120	Šentjur	Šentjur	SI
SI-121	Skocjan	Skocjan	SI
SI-122	Škofja Loka	Škofja Loka	SI
SI-123	Skofljica	Skofljica	SI
SI-124	Pangea Jelsah	Pangea Jelsah	SI
SI-125	Šmartno Ob Paki	Šmartno Ob Paki	SI
SI-126	Šoštanj	Šoštanj	SI
SI-127	Štore	Štore	SI
SI-128	Tolmin	Tolmin	SI
SI-129	Trbovlje	Trbovlje	SI
SI-130	Trebnje	Trebnje	SI
SI-131	Tržič	Tržič	SI
SI-132	Turnisce	Turnisce	SI
SI-133	Velenje	Velenje	SI
SI-134	Gran Lasce	Great Lasce	SI
SI-135	Udine	Udine	SI
SI-136	Vipava	Vipava	SI
SI-137	Vitanje	Vitanje	SI
SI-138	Vodice	Vodice	SI
SI-139	Vojnik	Vojnik	SI
SI-140	Vrhnika	Vrhnika	SI
SI-141	Vuzenica	Vuzenica	SI
SI-142	Zagorje Ob Savi	Zagorje Ob Savi	SI
SI-143	Zavrč	Zavrč	SI
SI-144	Zreče	Zreče	SI
SI-146	Zelezniki	Zelezniki	SI
SI-147	Žiri	Žiri	SI
SI-148	Benedikt	Benedikt	SI
SI-149	Bistrica Ob Sotli	Bistrica Ob Sotli	SI
SI-150	Bloke	Bloke	SI
SI-151	Braslovče	Braslovce	SI
SI-152	Cankova	Cankova	SI
SI-153	Cerkvenjak	Cerkvenjak	SI
SI-154	Dobje	Dobje	SI
SI-155	Dobrna	Dobrna	SI
SI-156	Dobrovnik	Dobrovnik	SI
SI-157	Dolenjske Spa	Dolenjske Spa	SI
SI-158	Grad	Grad	SI
SI-159	Hajdina	Hajdina	SI
SI-160	Hoce-Slivnica	Hoce-Slivnica	SI
SI-161	Hodos	Hodos	SI
SI-162	Horjul	Horjul	SI
SI-163	Jezersko	Jezersko	SI
SI-164	Komenda	Komenda	SI
SI-165	Kostel	Kostel	SI
SI-166	Križevci	Križevci	SI
SI-167	Lawrence En Pohorje	Lawrence On Pohorje	SI
SI-168	Markovci	Markovci	SI
SI-169	Miklavž Na Dravskem Polju	Miklavž Na Dravskem Polju	SI
SI-170	Mirna Pec	Mirna Pec	SI
SI-171	Oplotnica	Oplotnica	SI
SI-172	Podlehnik	Podlehnik	SI
SI-173	Polzela	Polzela	SI
SI-174	Prebold	Prebold	SI
SI-175	Prevalje	Prevalje	SI
SI-176	Razkrizje	Razkrižje	SI
SI-177	Ribnica En Pohorje	Ribnica On Pohorje	SI
SI-178	Selnica Ob Dravi	Selnica Ob Dravi	SI
SI-179	Sodražica	Sodražica	SI
SI-180	Solčava	Solčava	SI
SI-181	Sveta Ana	Sveta Ana	SI
SI-182	Sveti Andraž En Esloveno Goricah	Sveti Andraž In Slovenian Goricah	SI
SI-183	Šempeter Vrtojba	Šempeter Vrtojba	SI
SI-184	Tabor	Tabor	SI
SI-185	Vas Trnovská	Trnovska Vas	SI
SI-186	Trzin	Trzin	SI
SI-187	Velika Polana	Velika Polana	SI
SI-188	Veržej	Veržej	SI
SI-189	Vrana	Vrana	SI
SI-190	Žalec	Žalec	SI
SI-191	Žetale	Žetale	SI
SI-192	Žirovnica	Žirovnica	SI
SI-193	Žužemberk	Zuzemberk	SI
SI-194	Šmartno Pri Litiji	Šmartno Pri Litiji	SI
SI-195	Rápidamente	Apace	SI
SI-196	Cirkulane	Cirkulane	SI
SI-197	Kosanjevica De Krka	Kosanjevica On Krka	SI
SI-198	Makole	Makole	SI
SI-199	Mokronog-Trebelno	Mokronog-Trebelno	SI
SI-200	Poljčane	Poljčane	SI
SI-201	Rencia-Vogrsko	Rence-Vogrsko	SI
SI-202	Središče Ob Dravi	Središče Ob Dravi	SI
SI-203	Straža	Straža	SI
SI-204	Santa Trinidad En Esloveno Goricah	Holy Trinity In Slovenian Goricah	SI
SI-205	Santo Tomás	St. Thomas	SI
SI-206	Šmarješke Toplice	Šmarješke Toplice	SI
SI-207	Tierras Altas	Highlands	SI
SI-208	Log-Dragomer	Log-Dragomer	SI
SI-209	Rečica Ob Savinji	Rečica Ob Savinji	SI
SI-210	San Jorge En Esloveno Goricah	Saint George In Slovenian Goricah	SI
SI-211	Šentrupert	Šentrupert	SI
SI-212	Mirna	Mirna	SI
SI-213	Ankaran	Ankaran	SI
SK-BC	Banskobystricky	Banskobystricky	SK
SK-BL	Bratislava	Bratislava	SK
SK-KI	Kosicky	Kosicky	SK
SK-NI	Nitra	Nitra	SK
SK-PV	Presovsky	Presovsky	SK
SK-TA	Trnavsky	Trnavsky	SK
SK-TC	Trenciansky	Trenciansky	SK
SK-ZI	Zilinsky	Zilinsky	SK
SL-E	Oriental	Eastern	SL
SL-N	Del Norte	Northern	SL
SL-S	Del Sur	Southern	SL
SL-W	Occidental	Western	SL
SM-01	Acquaviva	Acquaviva	SM
SM-02	Chiesanuova	Chiesanuova	SM
SM-03	Domagnano	Domagnano	SM
SM-04	Faetano	Faetano	SM
SM-05	Fiorentino	Florentine	SM
SM-06	Borgo Maggiore	Borgo Maggiore	SM
SM-07	San Marino	San Marino	SM
SM-08	Montegiardino	Montegiardino	SM
SM-09	Serravalle	Serravalle	SM
SN-DB	Diourbel	Diourbel	SN
SN-DK	Dakar	Dakar	SN
SN-FK	Fatick	Fatick	SN
SN-KA	Kaffrine	Kaffrine	SN
SN-KD	Kolda	Kolda	SN
SN-KE	Kedougou	Kedougou	SN
SN-KL	Kaolack	Kaolack	SN
SN-LG	Louga	Louga	SN
SN-MT	Matam	Matam	SN
SN-SE	Sedhiou	Sedhiou	SN
SN-SL	St. Louis	Saint Louis	SN
SN-TC	Tambacounda	Tambacounda	SN
SN-TH	Thies	Thies	SN
SN-ZG	Ziguinchor	Ziguinchor	SN
SO-AW	Awdal	Awdal	SO
SO-BK	Bakool	Bakool	SO
SO-BN	Banadir	Banadir	SO
SO-BR	Bari	Bari	SO
SO-BY	Bahía	Bay	SO
SO-GA	Galguduud	Galguduud	SO
SO-GE	Gedo	Gedo	SO
SO-HI	Hiiraan	Hiiraan	SO
SO-JD	Medio	Middle	SO
SO-JH	Inferior	Lower	SO
SO-MU	Mudug	Mudug	SO
SO-NU	Nugaal	Nugaal	SO
SO-SA	Sanaag	Sanaag	SO
SO-SD	Medio	Middle	SO
SO-SH	Inferior	Lower	SO
SO-SO	Sool	Sool	SO
SO-TO	Togdheer	Togdheer	SO
SO-WO	Clasificados	Classifieds	SO
SR-BR	Brokopondo	Brokopondo	SR
SR-CM	Commewijne	Commewijne	SR
